TIME,REAL 1,IMAGINARY 1,PHASE 1,SYSTEM PHASE 1,IMPEDANCE 1,REAL 2,IMAGINARY 2,PHASE 2,SYSTEM PHASE 2,IMPEDANCE 2,REAL 3,IMAGINARY 3,PHASE 3,SYSTEM PHASE 3,IMPEDANCE 3,REAL 4,IMAGINARY 4,PHASE 4,SYSTEM PHASE 4,IMPEDANCE 4,REAL 5,IMAGINARY 5,PHASE 5,SYSTEM PHASE 5,IMPEDANCE 5,REAL 6,IMAGINARY 6,PHASE 6,SYSTEM PHASE 6,IMPEDANCE 6,REAL 7,IMAGINARY 7,PHASE 7,SYSTEM PHASE 7,IMPEDANCE 7,REAL 8,IMAGINARY 8,PHASE 8,SYSTEM PHASE 8,IMPEDANCE 8,REAL 9,IMAGINARY 9,PHASE 9,SYSTEM PHASE 9,IMPEDANCE 9,REAL 10,IMAGINARY 10,PHASE 10,SYSTEM PHASE 10,IMPEDANCE 10,REAL 11,IMAGINARY 11,PHASE 11,SYSTEM PHASE 11,IMPEDANCE 11,REAL 12,IMAGINARY 12,PHASE 12,SYSTEM PHASE 12,IMPEDANCE 12,REAL 13,IMAGINARY 13,PHASE 13,SYSTEM PHASE 13,IMPEDANCE 13,REAL 14,IMAGINARY 14,PHASE 14,SYSTEM PHASE 14,IMPEDANCE 14,REAL 15,IMAGINARY 15,PHASE 15,SYSTEM PHASE 15,IMPEDANCE 15,REAL 16,IMAGINARY 16,PHASE 16,SYSTEM PHASE 16,IMPEDANCE 16,REAL 17,IMAGINARY 17,PHASE 17,SYSTEM PHASE 17,IMPEDANCE 17,REAL 18,IMAGINARY 18,PHASE 18,SYSTEM PHASE 18,IMPEDANCE 18,REAL 19,IMAGINARY 19,PHASE 19,SYSTEM PHASE 19,IMPEDANCE 19,REAL 20,IMAGINARY 20,PHASE 20,SYSTEM PHASE 20,IMPEDANCE 20,REAL 21,IMAGINARY 21,PHASE 21,SYSTEM PHASE 21,IMPEDANCE 21,REAL 22,IMAGINARY 22,PHASE 22,SYSTEM PHASE 22,IMPEDANCE 22,REAL 23,IMAGINARY 23,PHASE 23,SYSTEM PHASE 23,IMPEDANCE 23,REAL 24,IMAGINARY 24,PHASE 24,SYSTEM PHASE 24,IMPEDANCE 24,REAL 25,IMAGINARY 25,PHASE 25,SYSTEM PHASE 25,IMPEDANCE 25,REAL 26,IMAGINARY 26,PHASE 26,SYSTEM PHASE 26,IMPEDANCE 26,REAL 27,IMAGINARY 27,PHASE 27,SYSTEM PHASE 27,IMPEDANCE 27,REAL 28,IMAGINARY 28,PHASE 28,SYSTEM PHASE 28,IMPEDANCE 28
300.4,8817,-10459,-0.47,-0.87,3548.07,8917,-10472,-0.46,-0.87,3528.83,8909,-10405,-0.46,-0.86,3543.3,8958,-10069,-0.44,-0.84,3601.38,8582,-9616,-0.44,-0.84,3765.78,8293,-9165,-0.43,-0.84,3926.84,8274,-8966,-0.42,-0.83,3978.25,8318,-9145,-0.43,-0.83,3926.21,8396,-9293,-0.43,-0.84,3875.41,8434,-9350,-0.43,-0.84,3854.55,8176,-9194,-0.44,-0.84,3944.88,7345,-8284,-0.44,-0.85,4383.94,7559,-8546,-0.44,-0.85,4254.06,7564,-8596,-0.45,-0.85,4238.9,7651,-8577,-0.44,-0.84,4222.87,7730,-8604,-0.44,-0.84,4196.29,7820,-8394,-0.42,-0.82,4230.74,7966,-8784,-0.43,-0.83,4093.04,8097,-8913,-0.43,-0.83,4030.65,8091,-9100,-0.44,-0.84,3985.94,8239,-9379,-0.45,-0.85,3887.9,8227,-10118,-0.48,-0.89,3721.91,6974,-8344,-0.47,-0.87,4463.2,6433,-7508,-0.46,-0.86,4909.05,7630,-7020,-0.34,-0.74,4681.28,6227,-7308,-0.46,-0.87,5055.21,11987,-12623,-0.41,-0.81,2788.19,19214,4640,0.64,0.24,2455.49
300.59,8828,-10455,-0.47,-0.87,3547.02,8930,-10475,-0.46,-0.86,3526.08,8921,-10406,-0.46,-0.86,3541.08,8947,-10081,-0.44,-0.84,3600.94,8587,-9609,-0.44,-0.84,3766.33,8298,-9162,-0.43,-0.83,3926.48,8280,-8971,-0.42,-0.83,3975.72,8295,-9139,-0.43,-0.83,3932.54,8406,-9292,-0.43,-0.84,3873.56,8430,-9350,-0.43,-0.84,3855.37,8196,-9185,-0.44,-0.84,3942.77,7350,-8281,-0.44,-0.84,4383.52,7559,-8545,-0.44,-0.85,4254.34,7570,-8596,-0.45,-0.85,4237.43,7661,-8576,-0.44,-0.84,4220.7,7733,-8602,-0.43,-0.84,4196.1,7823,-8395,-0.42,-0.82,4229.72,7965,-8784,-0.43,-0.83,4093.28,8092,-8918,-0.43,-0.83,4030.54,8099,-9100,-0.44,-0.84,3984.2,8210,-9387,-0.45,-0.85,3891.98,8203,-10128,-0.49,-0.89,3724.01,6956,-8346,-0.47,-0.88,4467.31,6445,-7505,-0.46,-0.86,4906.3,7821,-7241,-0.34,-0.75,4553.8,6232,-7309,-0.46,-0.86,5053.11,11999,-12624,-0.41,-0.81,2786.75,19213,4637,0.64,0.24,2455.7
300.78,8829,-10468,-0.47,-0.87,3544.28,8940,-10463,-0.46,-0.86,3526.76,8919,-10404,-0.46,-0.86,3541.81,8948,-10078,-0.44,-0.84,3601.36,8583,-9613,-0.44,-0.84,3766.24,8290,-9161,-0.43,-0.84,3928.42,8280,-8961,-0.42,-0.82,3978.12,8286,-9142,-0.43,-0.83,3933.76,8390,-9284,-0.43,-0.84,3878.72,8435,-9353,-0.43,-0.84,3853.66,8182,-9191,-0.44,-0.84,3944.32,7346,-8282,-0.44,-0.85,4384.27,7543,-8553,-0.44,-0.85,4256.05,7577,-8594,-0.44,-0.85,4236.28,7654,-8578,-0.44,-0.84,4221.86,7730,-8605,-0.44,-0.84,4196.02,7816,-8398,-0.42,-0.82,4230.67,7963,-8786,-0.43,-0.83,4093.23,8090,-8919,-0.43,-0.83,4030.74,8091,-9100,-0.44,-0.84,3985.94,8209,-9385,-0.45,-0.85,3892.65,8265,-10126,-0.48,-0.89,3713.31,6949,-8345,-0.47,-0.88,4469.47,6440,-7506,-0.46,-0.86,4907.54,8001,-7464,-0.35,-0.75,4435.75,6230,-7307,-0.46,-0.86,5054.59,12045,-12594,-0.4,-0.81,2785.14,19213,4640,0.64,0.24,2455.61
300.97,8838,-10464,-0.47,-0.87,3543.57,8931,-10466,-0.46,-0.86,3527.67,8917,-10408,-0.46,-0.86,3541.36,8942,-10075,-0.44,-0.84,3603.02,8590,-9617,-0.44,-0.84,3764.01,8298,-9155,-0.43,-0.83,3928.13,8287,-8969,-0.42,-0.82,3974.65,8284,-9144,-0.43,-0.83,3933.71,8374,-9295,-0.43,-0.84,3879.51,8430,-9352,-0.43,-0.84,3854.92,8189,-9198,-0.44,-0.84,3941.16,7349,-8283,-0.44,-0.85,4383.19,7542,-8552,-0.44,-0.85,4256.58,7576,-8597,-0.44,-0.85,4235.69,7657,-8580,-0.44,-0.84,4220.58,7729,-8604,-0.44,-0.84,4196.53,7829,-8396,-0.42,-0.82,4227.94,7959,-8786,-0.43,-0.83,4094.16,8073,-8925,-0.43,-0.84,4033.07,8079,-9104,-0.44,-0.84,3987.57,8209,-9384,-0.45,-0.85,3892.89,8225,-10129,-0.48,-0.89,3719.83,6965,-8343,-0.47,-0.88,4465.88,6447,-7509,-0.46,-0.86,4904.15,8223,-7711,-0.35,-0.75,4305.56,6223,-7311,-0.46,-0.87,5055.38,12064,-12587,-0.4,-0.81,2783.85,19213,4644,0.64,0.24,2455.49
301.16,8844,-10465,-0.47,-0.87,3542.37,8921,-10463,-0.46,-0.86,3529.92,8931,-10411,-0.46,-0.86,3538.42,8944,-10083,-0.44,-0.85,3601.07,8592,-9609,-0.44,-0.84,3765.36,8296,-9154,-0.43,-0.83,3928.79,8274,-8972,-0.42,-0.83,3976.81,8294,-9143,-0.43,-0.83,3931.81,8383,-9294,-0.43,-0.84,3877.88,8448,-9349,-0.43,-0.84,3851.91,8184,-9203,-0.44,-0.84,3941.03,7354,-8280,-0.44,-0.84,4382.76,7529,-8553,-0.45,-0.85,4259.51,7571,-8594,-0.44,-0.85,4237.75,7666,-8576,-0.44,-0.84,4219.47,7731,-8608,-0.44,-0.84,4194.96,7836,-8394,-0.42,-0.82,4226.72,7953,-8791,-0.43,-0.84,4094.27,8088,-8917,-0.43,-0.83,4031.68,8089,-9099,-0.44,-0.84,3986.62,8214,-9380,-0.45,-0.85,3892.8,8201,-10129,-0.49,-0.89,3724.15,6958,-8346,-0.47,-0.88,4466.78,6451,-7506,-0.46,-0.86,4903.99,8468,-8004,-0.35,-0.76,4165.43,6224,-7308,-0.46,-0.87,5056.24,12063,-12593,-0.4,-0.81,2783.27,19214,4641,0.64,0.24,2455.46
301.35,8840,-10477,-0.47,-0.87,3540.67,8933,-10467,-0.46,-0.86,3527.14,8917,-10410,-0.46,-0.86,3540.97,8966,-10080,-0.44,-0.84,3597.77,8610,-9603,-0.44,-0.84,3763.16,8285,-9166,-0.43,-0.84,3928.31,8284,-8963,-0.42,-0.82,3976.75,8284,-9149,-0.43,-0.83,3932.53,8388,-9286,-0.43,-0.84,3878.68,8446,-9352,-0.43,-0.84,3851.64,8168,-9205,-0.44,-0.85,3943.95,7346,-8285,-0.44,-0.85,4383.38,7546,-8550,-0.44,-0.85,4256.15,7572,-8595,-0.44,-0.85,4237.22,7652,-8583,-0.44,-0.84,4220.98,7723,-8608,-0.44,-0.84,4196.9,7833,-8397,-0.42,-0.82,4226.67,7954,-8790,-0.43,-0.84,4094.29,8087,-8920,-0.43,-0.83,4031.16,8066,-9099,-0.44,-0.85,3991.62,8230,-9386,-0.45,-0.85,3888.11,8204,-10133,-0.49,-0.89,3722.72,6958,-8351,-0.47,-0.88,4465.2,6440,-7509,-0.46,-0.86,4906.41,8730,-8375,-0.36,-0.76,4012.01,6215,-7311,-0.46,-0.87,5058.11,12057,-12605,-0.4,-0.81,2782.55,19213,4640,0.64,0.24,2455.61
301.54,8872,-10558,-0.47,-0.87,3519.47,8941,-10467,-0.46,-0.86,3525.81,8929,-10405,-0.46,-0.86,3539.93,8942,-10088,-0.44,-0.85,3600.42,8587,-9611,-0.44,-0.84,3765.9,8310,-9158,-0.43,-0.83,3924.86,8296,-8959,-0.42,-0.82,3975.06,8295,-9158,-0.43,-0.83,3928.06,8386,-9280,-0.43,-0.84,3880.47,8446,-9355,-0.43,-0.84,3850.96,8185,-9197,-0.44,-0.84,3942.25,7348,-8283,-0.44,-0.85,4383.45,7530,-8558,-0.45,-0.85,4257.86,7590,-8594,-0.44,-0.85,4233.1,7659,-8580,-0.44,-0.84,4220.09,7730,-8608,-0.44,-0.84,4195.21,7828,-8400,-0.42,-0.82,4227.11,7966,-8778,-0.43,-0.83,4094.58,8086,-8920,-0.43,-0.83,4031.39,8082,-9081,-0.44,-0.84,3992.55,8212,-9388,-0.45,-0.85,3891.33,8240,-10129,-0.48,-0.89,3717.14,6960,-8347,-0.47,-0.88,4465.94,6436,-7506,-0.46,-0.86,4908.83,8977,-8737,-0.37,-0.77,3874.56,6220,-7307,-0.46,-0.87,5058.01,12100,-12579,-0.4,-0.8,2780.8,19213,4641,0.64,0.24,2455.58
301.73,8944,-10680,-0.47,-0.87,3484.16,8934,-10460,-0.46,-0.86,3528.34,8919,-10411,-0.46,-0.86,3540.44,8943,-10085,-0.44,-0.85,3600.85,8583,-9624,-0.44,-0.84,3763.84,8288,-9168,-0.43,-0.84,3927.2,8277,-8969,-0.42,-0.83,3976.86,8288,-9164,-0.43,-0.84,3928.14,8375,-9281,-0.43,-0.84,3882.53,8436,-9355,-0.43,-0.84,3853,8188,-9192,-0.44,-0.84,3942.8,7359,-8282,-0.44,-0.84,4380.86,7544,-8545,-0.44,-0.85,4258.05,7552,-8598,-0.45,-0.85,4241.28,7670,-8577,-0.44,-0.84,4218.22,7725,-8595,-0.43,-0.84,4199.93,7836,-8396,-0.42,-0.82,4226.18,7966,-8774,-0.43,-0.83,4095.6,8072,-8925,-0.43,-0.84,4033.3,8066,-9091,-0.44,-0.85,3993.59,8227,-9394,-0.45,-0.85,3886.85,8221,-10131,-0.49,-0.89,3720.11,6935,-8350,-0.47,-0.88,4471.57,6431,-7507,-0.46,-0.86,4910.07,9229,-9134,-0.38,-0.78,3737.91,6223,-7311,-0.46,-0.87,5055.38,12093,-12584,-0.4,-0.81,2780.99,19211,4643,0.64,0.24,2455.76
301.92,8989,-10773,-0.47,-0.88,3459.28,8916,-10467,-0.46,-0.87,3529.97,8932,-10406,-0.46,-0.86,3539.23,8958,-10082,-0.44,-0.84,3598.79,8584,-9621,-0.44,-0.84,3764.3,8284,-9171,-0.43,-0.84,3927.34,8280,-8968,-0.42,-0.83,3976.44,8304,-9174,-0.43,-0.84,3922.38,8362,-9298,-0.43,-0.84,3881.31,8430,-9350,-0.43,-0.84,3855.37,8180,-9196,-0.44,-0.84,3943.55,7353,-8282,-0.44,-0.84,4382.43,7546,-8550,-0.44,-0.85,4256.15,7547,-8590,-0.45,-0.85,4244.73,7665,-8579,-0.44,-0.84,4218.9,7728,-8597,-0.43,-0.84,4198.66,7829,-8398,-0.42,-0.82,4227.4,7967,-8789,-0.43,-0.83,4091.53,8080,-8917,-0.43,-0.83,4033.48,8072,-9112,-0.44,-0.85,3987.13,8215,-9396,-0.45,-0.85,3888.84,8268,-10128,-0.48,-0.89,3712.33,6938,-8349,-0.47,-0.88,4471.1,6435,-7503,-0.46,-0.86,4910.29,9554,-9643,-0.39,-0.79,3575.53,6209,-7315,-0.46,-0.87,5058.55,12084,-12602,-0.4,-0.81,2779.92,19214,4645,0.64,0.24,2455.34
302.11,9056,-10883,-0.47,-0.88,3428.15,8979,-10663,-0.47,-0.87,3481.79,8924,-10396,-0.46,-0.86,3542.54,8939,-10084,-0.44,-0.85,3601.76,8596,-9612,-0.44,-0.84,3763.93,8283,-9169,-0.43,-0.84,3928.03,8281,-8968,-0.42,-0.83,3976.22,8304,-9174,-0.43,-0.84,3922.38,8372,-9308,-0.43,-0.84,3876.93,8442,-9354,-0.43,-0.84,3852,8190,-9202,-0.44,-0.84,3939.99,7351,-8286,-0.44,-0.85,4381.77,7551,-8550,-0.44,-0.85,4254.92,7569,-8603,-0.45,-0.85,4235.74,7654,-8588,-0.44,-0.84,4219.12,7731,-8611,-0.44,-0.84,4194.16,7825,-8406,-0.42,-0.82,4226.25,7967,-8792,-0.43,-0.83,4090.77,8080,-8916,-0.43,-0.83,4033.73,8069,-9116,-0.44,-0.85,3986.8,8259,-9384,-0.45,-0.85,3882.62,8225,-10132,-0.49,-0.89,3719.17,6942,-8350,-0.47,-0.88,4469.73,6433,-7501,-0.46,-0.86,4911.69,9784,-10010,-0.39,-0.8,3467.5,6215,-7311,-0.46,-0.87,5058.11,12099,-12596,-0.4,-0.81,2778.95,19214,4644,0.64,0.24,2455.37
302.3,9112,-10986,-0.47,-0.88,3400.52,9097,-10800,-0.47,-0.87,3437.21,8926,-10401,-0.46,-0.86,3541.22,8953,-10077,-0.44,-0.84,3600.67,8585,-9617,-0.44,-0.84,3764.98,8309,-9167,-0.43,-0.83,3922.96,8282,-8970,-0.42,-0.83,3975.52,8291,-9171,-0.43,-0.84,3925.85,8391,-9299,-0.43,-0.84,3875.07,8436,-9347,-0.43,-0.84,3854.82,8192,-9202,-0.44,-0.84,3939.56,7358,-8281,-0.44,-0.84,4381.42,7545,-8556,-0.44,-0.85,4254.72,7581,-8604,-0.44,-0.85,4232.53,7661,-8586,-0.44,-0.84,4217.96,7727,-8614,-0.44,-0.84,4194.31,7822,-8410,-0.42,-0.82,4225.92,7974,-8787,-0.43,-0.83,4090.42,8081,-8913,-0.43,-0.83,4034.25,8087,-9099,-0.44,-0.84,3987.05,8266,-9383,-0.44,-0.85,3881.42,8237,-10135,-0.48,-0.89,3716.35,6955,-8342,-0.47,-0.88,4468.83,6434,-7502,-0.46,-0.86,4910.99,9872,-10149,-0.4,-0.8,3428.08,6211,-7308,-0.46,-0.87,5060.68,12070,-12626,-0.4,-0.81,2778.7,19213,4637,0.64,0.24,2455.7
302.49,9149,-11029,-0.47,-0.88,3387.06,9096,-10794,-0.47,-0.87,3438.48,8914,-10373,-0.46,-0.86,3548.74,8956,-10080,-0.44,-0.84,3599.54,8595,-9620,-0.44,-0.84,3762.38,8303,-9167,-0.43,-0.83,3924.24,8296,-8976,-0.42,-0.82,3971,8298,-9177,-0.43,-0.84,3922.95,8396,-9300,-0.43,-0.84,3873.8,8441,-9342,-0.43,-0.84,3854.93,8187,-9196,-0.44,-0.84,3942.06,7355,-8283,-0.44,-0.84,4381.61,7537,-8555,-0.44,-0.85,4256.98,7565,-8606,-0.45,-0.85,4235.88,7659,-8581,-0.44,-0.84,4219.82,7734,-8613,-0.44,-0.84,4192.89,7833,-8408,-0.42,-0.82,4223.71,7979,-8787,-0.43,-0.83,4089.27,8074,-8905,-0.43,-0.83,4037.82,8091,-9109,-0.44,-0.84,3983.74,8295,-9379,-0.44,-0.85,3876.4,8180,-10134,-0.49,-0.89,3726.81,6952,-8346,-0.47,-0.88,4468.36,6431,-7505,-0.46,-0.86,4910.83,9927,-10229,-0.4,-0.8,3405.06,6198,-7312,-0.46,-0.87,5063.51,12078,-12623,-0.4,-0.81,2778.17,19211,4647,0.64,0.24,2455.64
302.67,9139,-11020,-0.47,-0.88,3390.21,9091,-10796,-0.47,-0.87,3438.89,9021,-10633,-0.46,-0.87,3480.74,8956,-10076,-0.44,-0.84,3600.34,8589,-9613,-0.44,-0.84,3765.07,8295,-9161,-0.43,-0.83,3927.35,8283,-8971,-0.42,-0.83,3975.06,8315,-9172,-0.43,-0.83,3920.51,8405,-9301,-0.43,-0.84,3871.71,8432,-9351,-0.43,-0.84,3854.73,8176,-9182,-0.44,-0.84,3947.76,7349,-8285,-0.44,-0.85,4382.6,7554,-8555,-0.44,-0.85,4252.78,7543,-8611,-0.45,-0.85,4239.86,7662,-8576,-0.44,-0.84,4220.45,7721,-8618,-0.44,-0.84,4194.69,8000,-8674,-0.42,-0.83,4113.24,7976,-8790,-0.43,-0.83,4089.19,8073,-8929,-0.43,-0.84,4032.08,8093,-9110,-0.44,-0.84,3983.06,8244,-9389,-0.45,-0.85,3884.53,8181,-10135,-0.49,-0.89,3726.41,6945,-8347,-0.47,-0.88,4469.89,6435,-7503,-0.46,-0.86,4910.29,9947,-10250,-0.4,-0.8,3398.15,6198,-7311,-0.46,-0.87,5063.91,12113,-12605,-0.4,-0.81,2776.38,19214,4638,0.64,0.24,2455.55
302.86,9148,-11006,-0.47,-0.88,3391.4,9070,-10799,-0.47,-0.87,3441.63,9031,-10629,-0.46,-0.87,3479.89,8968,-10080,-0.44,-0.84,3597.41,8621,-9725,-0.44,-0.85,3734.67,8297,-9156,-0.43,-0.83,3928.1,8274,-8972,-0.42,-0.83,3976.81,8313,-9174,-0.43,-0.83,3920.46,8406,-9291,-0.43,-0.84,3873.79,8438,-9372,-0.43,-0.84,3848.74,8193,-9241,-0.44,-0.85,3930.05,7351,-8280,-0.44,-0.84,4383.55,7568,-8550,-0.44,-0.85,4250.72,7544,-8608,-0.45,-0.85,4240.45,7669,-8578,-0.44,-0.84,4218.19,7714,-8614,-0.44,-0.84,4197.46,8067,-8753,-0.42,-0.83,4077.48,7971,-8792,-0.43,-0.83,4089.84,8074,-8933,-0.43,-0.84,4030.86,8093,-9114,-0.44,-0.84,3982.08,8191,-9392,-0.45,-0.85,3894.71,8243,-10131,-0.48,-0.89,3716.16,6933,-8350,-0.47,-0.88,4472.1,6435,-7502,-0.46,-0.86,4910.66,9948,-10258,-0.4,-0.8,3396.62,6198,-7306,-0.46,-0.87,5065.93,12074,-12635,-0.4,-0.81,2777.23,19214,4638,0.64,0.24,2455.55
303.05,9130,-11014,-0.47,-0.88,3392.67,9090,-10796,-0.47,-0.87,3439.05,9000,-10641,-0.46,-0.87,3482.61,8960,-10079,-0.44,-0.84,3599.03,8830,-10021,-0.44,-0.85,3633.95,8291,-9171,-0.43,-0.84,3925.85,8279,-8977,-0.42,-0.83,3974.51,8323,-9174,-0.43,-0.83,3918.34,8406,-9304,-0.43,-0.84,3870.81,8441,-9373,-0.43,-0.84,3847.9,8195,-9250,-0.44,-0.85,3927.49,7358,-8275,-0.44,-0.84,4383.19,7575,-8550,-0.44,-0.85,4249,7553,-8606,-0.45,-0.85,4238.81,7665,-8585,-0.44,-0.84,4217.26,7712,-8616,-0.44,-0.84,4197.41,8058,-8732,-0.42,-0.83,4084.87,7985,-8785,-0.43,-0.83,4088.39,8086,-8932,-0.43,-0.84,4028.41,8095,-9115,-0.44,-0.84,3981.4,8220,-9395,-0.45,-0.85,3888.05,8246,-10133,-0.48,-0.89,3715.18,6849,-8206,-0.47,-0.88,4540.89,6445,-7503,-0.46,-0.86,4907.05,9938,-10263,-0.4,-0.8,3397.42,6207,-7306,-0.46,-0.87,5062.85,12068,-12644,-0.4,-0.81,2776.85,19214,4635,0.64,0.24,2455.63
303.24,9125,-11023,-0.48,-0.88,3391.78,9067,-10802,-0.47,-0.87,3441.54,8996,-10639,-0.47,-0.87,3483.63,8933,-10087,-0.44,-0.85,3602.22,8831,-10025,-0.44,-0.85,3632.95,8303,-9151,-0.43,-0.83,3928,8279,-8986,-0.42,-0.83,3972.36,8325,-9182,-0.43,-0.83,3916.04,8408,-9310,-0.43,-0.84,3869.03,8448,-9371,-0.43,-0.84,3846.92,8190,-9248,-0.44,-0.85,3929.02,7351,-8276,-0.44,-0.84,4384.74,7551,-8556,-0.44,-0.85,4253.24,7560,-8608,-0.45,-0.85,4236.54,7660,-8583,-0.44,-0.84,4219.03,7714,-8608,-0.44,-0.84,4199.08,8057,-8756,-0.42,-0.83,4079.04,7985,-8787,-0.43,-0.83,4087.88,8094,-8928,-0.43,-0.83,4027.61,8091,-9117,-0.44,-0.84,3981.78,8191,-9392,-0.45,-0.85,3894.71,8198,-10135,-0.49,-0.89,3723.35,6934,-8345,-0.47,-0.88,4473.42,6442,-7505,-0.46,-0.86,4907.27,9970,-10246,-0.4,-0.8,3395.02,6208,-7310,-0.46,-0.87,5060.9,12118,-12616,-0.4,-0.81,2774.57,19211,4641,0.64,0.24,2455.82
303.43,9121,-11028,-0.48,-0.88,3391.47,9090,-10789,-0.47,-0.87,3440.36,8995,-10631,-0.46,-0.87,3485.32,8929,-10067,-0.44,-0.85,3606.94,8828,-10027,-0.45,-0.85,3633.09,8301,-9152,-0.43,-0.83,3928.19,8291,-8977,-0.42,-0.83,3971.86,8302,-9160,-0.43,-0.83,3926.1,8429,-9295,-0.43,-0.83,3868.11,8442,-9358,-0.43,-0.84,3851.09,8198,-9249,-0.44,-0.85,3927.09,7577,-8687,-0.45,-0.85,4210.58,7548,-8560,-0.44,-0.85,4252.86,7579,-8607,-0.45,-0.85,4232.19,7655,-8587,-0.44,-0.84,4219.15,7717,-8620,-0.44,-0.84,4195.11,8061,-8755,-0.42,-0.83,4078.37,7989,-8786,-0.43,-0.83,4087.2,8095,-8930,-0.43,-0.83,4026.89,8077,-9117,-0.44,-0.85,3984.82,8177,-9392,-0.45,-0.85,3897.58,8276,-10130,-0.48,-0.89,3710.45,6930,-8347,-0.47,-0.88,4473.84,6429,-7503,-0.46,-0.86,4912.23,9936,-10265,-0.4,-0.8,3397.41,6213,-7311,-0.46,-0.87,5058.79,12088,-12640,-0.4,-0.81,2775.12,19214,4642,0.64,0.24,2455.43
303.62,9112,-11027,-0.48,-0.88,3393.02,9060,-10765,-0.47,-0.87,3449.57,8999,-10634,-0.46,-0.87,3484.1,8961,-10085,-0.44,-0.84,3597.66,8814,-10027,-0.45,-0.85,3635.6,8302,-9140,-0.43,-0.83,3930.81,8280,-8954,-0.42,-0.82,3979.79,8334,-9178,-0.43,-0.83,3915.06,8397,-9304,-0.43,-0.84,3872.68,8446,-9359,-0.43,-0.84,3850.05,8200,-9244,-0.44,-0.85,3927.86,7577,-8687,-0.45,-0.85,4210.58,7539,-8548,-0.44,-0.85,4258.44,7583,-8610,-0.44,-0.85,4230.38,7650,-8578,-0.44,-0.84,4222.84,7712,-8621,-0.44,-0.84,4196.05,8058,-8754,-0.42,-0.83,4079.32,7983,-8790,-0.43,-0.83,4087.57,8095,-8930,-0.43,-0.83,4026.89,8063,-9124,-0.44,-0.85,3986.14,8202,-9395,-0.45,-0.85,3891.74,8221,-10130,-0.49,-0.89,3720.33,6949,-8346,-0.47,-0.88,4469.15,6443,-7502,-0.46,-0.86,4908.08,9936,-10263,-0.4,-0.8,3397.75,6218,-7311,-0.46,-0.87,5057.08,12089,-12642,-0.4,-0.81,2774.78,19213,4642,0.64,0.24,2455.55
303.81,9114,-11028,-0.48,-0.88,3392.53,9073,-10802,-0.47,-0.87,3440.6,9020,-10626,-0.46,-0.87,3482.23,8965,-10087,-0.44,-0.84,3596.55,8808,-10033,-0.45,-0.85,3635.45,8297,-9141,-0.43,-0.83,3931.64,8283,-8958,-0.42,-0.82,3978.17,8315,-9179,-0.43,-0.83,3918.87,8391,-9307,-0.43,-0.84,3873.23,8446,-9358,-0.43,-0.84,3850.28,8198,-9239,-0.44,-0.85,3929.47,7579,-8684,-0.45,-0.85,4210.93,7529,-8564,-0.45,-0.85,4256.43,7614,-8598,-0.44,-0.85,4226.14,7662,-8582,-0.44,-0.84,4218.81,7710,-8617,-0.44,-0.84,4197.62,8065,-8751,-0.42,-0.83,4078.45,7963,-8793,-0.43,-0.83,4091.44,8084,-8936,-0.43,-0.84,4027.87,8081,-9117,-0.44,-0.85,3983.95,8191,-9402,-0.45,-0.85,3892.35,8184,-10130,-0.49,-0.89,3726.98,6968,-8341,-0.47,-0.87,4465.72,6442,-7501,-0.46,-0.86,4908.78,9964,-10252,-0.4,-0.8,3395,6210,-7314,-0.46,-0.87,5058.61,12100,-12642,-0.4,-0.81,2773.57,19214,4642,0.64,0.24,2455.43
304,9132,-11018,-0.47,-0.88,3391.64,9060,-10806,-0.47,-0.87,3441.89,9020,-10632,-0.46,-0.87,3481.09,8943,-10086,-0.44,-0.85,3600.65,8815,-10032,-0.45,-0.85,3634.4,8296,-9149,-0.43,-0.83,3929.97,8273,-8965,-0.42,-0.83,3978.71,8306,-9183,-0.43,-0.84,3919.84,8384,-9296,-0.43,-0.84,3877.21,8435,-9355,-0.43,-0.84,3853.21,8198,-9239,-0.44,-0.85,3929.47,7568,-8690,-0.45,-0.85,4211.91,7549,-8557,-0.44,-0.85,4253.46,7595,-8603,-0.44,-0.85,4229.39,7669,-8585,-0.44,-0.84,4216.28,7729,-8614,-0.44,-0.84,4193.83,8057,-8757,-0.42,-0.83,4078.79,7985,-8787,-0.43,-0.83,4087.88,8072,-8938,-0.43,-0.84,4030.07,8073,-9118,-0.44,-0.85,3985.44,8182,-9392,-0.45,-0.85,3896.56,8231,-10130,-0.48,-0.89,3718.53,6934,-8347,-0.47,-0.88,4472.78,6439,-7499,-0.46,-0.86,4910.5,9949,-10256,-0.4,-0.8,3396.8,6228,-7311,-0.46,-0.87,5053.67,12142,-12618,-0.4,-0.8,2771.71,19214,4641,0.64,0.24,2455.46
